datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
1/1/2024 5:00:00 AM,1/1/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,31.140000,31.197257,0.044997,0.017260,True,1
1/1/2024 6:00:00 AM,1/1/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.730000,19.757641,0.020827,0.011813,True,1
1/1/2024 7:00:00 AM,1/1/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,17.120000,17.143493,0.016268,0.010559,True,1
1/1/2024 8:00:00 AM,1/1/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.260000,19.296275,0.023042,0.010733,True,1
1/1/2024 9:00:00 AM,1/1/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,16.900000,16.920066,0.013005,0.009562,True,1
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.180000,19.251637,0.064176,0.011628,True,1
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,16.460000,16.486295,0.018115,0.010680,True,1
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,16.460000,16.499389,0.032168,0.011388,True,1
1/1/2024 1:00:00 PM,1/1/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,18.540000,18.590775,0.040715,0.010893,True,1
1/1/2024 2:00:00 PM,1/1/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,19.670000,19.733893,0.050510,0.012550,True,1
1/1/2024 3:00:00 PM,1/1/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,33.530000,33.675120,0.129836,0.020284,True,1
1/1/2024 4:00:00 PM,1/1/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.580000,24.646592,0.053592,0.015500,True,1
1/1/2024 5:00:00 PM,1/1/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.910000,28.996810,0.065985,0.018325,True,1
1/1/2024 6:00:00 PM,1/1/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,23.840000,23.886775,0.028445,0.014997,True,1
1/1/2024 7:00:00 PM,1/1/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.330000,23.370758,0.025864,0.013227,True,1
1/1/2024 8:00:00 PM,1/1/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,29.090000,29.176751,0.066941,0.017310,True,1
1/1/2024 9:00:00 PM,1/1/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,32.910000,32.991677,0.060909,0.021602,True,1
1/1/2024 10:00:00 PM,1/1/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,41.580000,41.647046,0.045528,0.024852,True,1
1/1/2024 11:00:00 PM,1/1/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,33.820000,33.868962,0.032948,0.021014,True,1
1/2/2024 12:00:00 AM,1/1/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,34.070000,34.157180,0.062751,0.021095,True,1
1/2/2024 1:00:00 AM,1/1/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,74.910000,75.177557,0.217797,0.045594,True,1
1/2/2024 2:00:00 AM,1/1/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,27.750000,27.804307,0.041074,0.015733,True,1
1/2/2024 3:00:00 AM,1/1/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.080000,29.112992,0.013312,0.020513,True,1
1/2/2024 4:00:00 AM,1/1/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,22.920000,22.931133,0.000568,0.014731,True,1
1/2/2024 5:00:00 AM,1/2/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.950000,20.958450,0.000000,0.013450,True,1
1/2/2024 6:00:00 AM,1/2/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.330000,19.341158,0.000000,0.011158,True,1
1/2/2024 7:00:00 AM,1/2/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.750000,19.759318,0.000000,0.014318,True,1
1/2/2024 8:00:00 AM,1/2/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.330000,18.342452,0.000000,0.012452,True,1
1/2/2024 9:00:00 AM,1/2/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.340000,18.350956,0.000000,0.010956,True,1
1/2/2024 10:00:00 AM,1/2/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.610000,19.617686,0.000178,0.012508,True,1
1/2/2024 11:00:00 AM,1/2/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,23.910000,23.921069,0.000358,0.014878,True,1
1/2/2024 12:00:00 PM,1/2/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,32.410000,32.431999,0.000897,0.020269,True,1
1/2/2024 1:00:00 PM,1/2/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,29.820000,29.841096,0.000843,0.018586,True,1
1/2/2024 2:00:00 PM,1/2/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,29.280000,29.297366,0.002445,0.019087,True,1
1/2/2024 3:00:00 PM,1/2/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,35.510000,35.552594,0.020292,0.021468,True,1
1/2/2024 4:00:00 PM,1/2/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.610000,21.628742,0.001767,0.012808,True,1
1/2/2024 5:00:00 PM,1/2/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,24.030000,24.044602,0.000000,0.014602,True,1
1/2/2024 6:00:00 PM,1/2/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.710000,24.727786,0.000106,0.016847,True,1
1/2/2024 7:00:00 PM,1/2/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.960000,23.973283,0.000000,0.014117,True,1
1/2/2024 8:00:00 PM,1/2/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,27.200000,27.213110,0.000000,0.016444,True,1
1/2/2024 9:00:00 PM,1/2/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,31.650000,31.668681,0.000268,0.020913,True,1
1/2/2024 10:00:00 PM,1/2/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,63.670000,63.703359,0.000000,0.038359,True,1
1/2/2024 11:00:00 PM,1/2/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,51.920000,51.952862,0.000000,0.032029,True,1
1/3/2024 12:00:00 AM,1/2/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,52.330000,52.378319,0.011809,0.034010,True,1
1/3/2024 1:00:00 AM,1/2/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,35.560000,35.613287,0.026342,0.023612,True,1
1/3/2024 2:00:00 AM,1/2/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,76.600000,76.854147,0.200044,0.053270,True,1
1/3/2024 3:00:00 AM,1/2/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.930000,29.955821,0.006667,0.020820,True,1
1/3/2024 4:00:00 AM,1/2/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,38.760000,38.791175,0.004675,0.026500,True,1
1/3/2024 5:00:00 AM,1/3/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,130.340000,130.447199,0.008341,0.095524,True,1
1/3/2024 6:00:00 AM,1/3/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,36.390000,36.430662,0.013954,0.029207,True,1
1/3/2024 7:00:00 AM,1/3/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,77.720000,77.973059,0.183409,0.066317,True,1
1/3/2024 8:00:00 AM,1/3/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,29.930000,29.969693,0.020434,0.024259,True,1
1/3/2024 9:00:00 AM,1/3/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,30.680000,30.737508,0.027950,0.026224,True,1
1/3/2024 10:00:00 AM,1/3/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,29.890000,29.942236,0.032958,0.023444,True,1
1/3/2024 11:00:00 AM,1/3/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,51.190000,51.320711,0.097739,0.036306,True,1
1/3/2024 12:00:00 PM,1/3/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,64.580000,64.733545,0.110012,0.046867,True,1
1/3/2024 1:00:00 PM,1/3/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,51.070000,51.151125,0.058925,0.027200,True,1
1/3/2024 2:00:00 PM,1/3/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,35.800000,35.851638,0.033970,0.021002,True,1
1/3/2024 3:00:00 PM,1/3/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,26.810000,26.846280,0.018805,0.014142,True,1
1/3/2024 4:00:00 PM,1/3/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,29.090000,29.150442,0.043575,0.016867,True,1
1/3/2024 5:00:00 PM,1/3/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,30.920000,30.989243,0.047097,0.018812,True,1
1/3/2024 6:00:00 PM,1/3/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,29.470000,29.672571,0.185524,0.015380,True,1
1/3/2024 7:00:00 PM,1/3/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,31.210000,31.283084,0.052745,0.017839,True,1
1/3/2024 8:00:00 PM,1/3/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,27.450000,27.609185,0.148396,0.015789,True,1
1/3/2024 9:00:00 PM,1/3/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,36.710000,36.800622,0.072178,0.020943,True,1
1/3/2024 10:00:00 PM,1/3/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,39.960000,40.021260,0.039693,0.023234,True,1
1/3/2024 11:00:00 PM,1/3/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,31.970000,32.013634,0.025950,0.017684,True,1
1/4/2024 12:00:00 AM,1/3/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,39.220000,39.289483,0.048431,0.024385,True,1
1/4/2024 1:00:00 AM,1/3/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,36.680000,36.772919,0.071004,0.021915,True,1
1/4/2024 2:00:00 AM,1/3/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,35.200000,35.277576,0.053478,0.020764,True,1
1/4/2024 3:00:00 AM,1/3/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,24.760000,24.784706,0.008949,0.014924,True,1
1/4/2024 4:00:00 AM,1/3/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.060000,26.099760,0.020200,0.016226,True,1
1/4/2024 5:00:00 AM,1/4/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,23.160000,23.202635,0.023820,0.015482,True,1
1/4/2024 6:00:00 AM,1/4/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,25.830000,25.879021,0.029697,0.017658,True,1
1/4/2024 7:00:00 AM,1/4/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.270000,25.310852,0.028898,0.016120,True,1
1/4/2024 8:00:00 AM,1/4/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,24.650000,24.692127,0.027501,0.015459,True,1
1/4/2024 9:00:00 AM,1/4/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,26.250000,26.293697,0.022116,0.019081,True,1
1/4/2024 10:00:00 AM,1/4/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,24.350000,24.376982,0.014116,0.017033,True,1
1/4/2024 11:00:00 AM,1/4/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,46.310000,46.368624,0.031183,0.029940,True,1
1/4/2024 12:00:00 PM,1/4/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,29.190000,29.221441,0.010440,0.018501,True,1
1/4/2024 1:00:00 PM,1/4/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,34.820000,34.851571,0.015377,0.019528,True,1
1/4/2024 2:00:00 PM,1/4/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,37.380000,37.435916,0.034118,0.023465,True,1
1/4/2024 3:00:00 PM,1/4/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,34.790000,34.815016,0.008061,0.021955,True,1
1/4/2024 4:00:00 PM,1/4/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,33.510000,33.533234,0.004795,0.020939,True,1
1/4/2024 5:00:00 PM,1/4/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,33.020000,33.066873,0.031406,0.020466,True,1
1/4/2024 6:00:00 PM,1/4/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,33.900000,33.952216,0.036245,0.020971,True,1
1/4/2024 7:00:00 PM,1/4/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,31.600000,31.649948,0.028410,0.019871,True,1
1/4/2024 8:00:00 PM,1/4/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,30.170000,30.215099,0.028715,0.017218,True,1
1/4/2024 9:00:00 PM,1/4/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,28.910000,28.946375,0.021136,0.016073,True,1
1/4/2024 10:00:00 PM,1/4/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,67.100000,67.234055,0.098273,0.039950,True,1
1/4/2024 11:00:00 PM,1/4/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,52.320000,52.445786,0.099383,0.029737,True,1
1/5/2024 12:00:00 AM,1/4/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,39.860000,39.949331,0.062930,0.023068,True,1
1/5/2024 1:00:00 AM,1/4/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,32.220000,32.268511,0.033162,0.016183,True,1
1/5/2024 2:00:00 AM,1/4/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.310000,34.358279,0.031848,0.019765,True,1
1/5/2024 3:00:00 AM,1/4/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,55.080000,55.224528,0.108938,0.033924,True,1
1/5/2024 4:00:00 AM,1/4/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,48.250000,48.341756,0.059963,0.028459,True,1
1/5/2024 5:00:00 AM,1/5/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,32.510000,32.548970,0.020479,0.020158,True,1
1/5/2024 6:00:00 AM,1/5/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,32.890000,32.939214,0.030855,0.021692,True,1
1/5/2024 7:00:00 AM,1/5/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,32.430000,32.486353,0.035795,0.023057,True,1
1/5/2024 8:00:00 AM,1/5/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,32.010000,32.068816,0.033759,0.021724,True,1
1/5/2024 9:00:00 AM,1/5/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,29.270000,29.323937,0.029372,0.020399,True,1
1/5/2024 10:00:00 AM,1/5/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,29.680000,29.719793,0.021389,0.020904,True,1
1/5/2024 11:00:00 AM,1/5/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,45.690000,45.737343,0.010927,0.032249,True,1
1/5/2024 12:00:00 PM,1/5/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,59.960000,60.166212,0.165396,0.041650,True,1
1/5/2024 1:00:00 PM,1/5/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,45.490000,45.725936,0.206010,0.027426,True,1
1/5/2024 2:00:00 PM,1/5/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,31.980000,32.067401,0.067503,0.017399,True,1
1/5/2024 3:00:00 PM,1/5/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,29.040000,29.091285,0.030827,0.016291,True,1
1/5/2024 4:00:00 PM,1/5/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,29.560000,29.641043,0.065364,0.016512,True,1
1/5/2024 5:00:00 PM,1/5/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,26.600000,26.701869,0.088195,0.016174,True,1
1/5/2024 6:00:00 PM,1/5/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,27.460000,27.658086,0.183491,0.017095,True,1
1/5/2024 7:00:00 PM,1/5/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,26.070000,26.262002,0.177622,0.012714,True,1
1/5/2024 8:00:00 PM,1/5/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,30.190000,30.409794,0.206416,0.016712,True,1
1/5/2024 9:00:00 PM,1/5/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,32.500000,32.608104,0.088752,0.017685,True,1
1/5/2024 10:00:00 PM,1/5/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,40.020000,40.063246,0.020293,0.022120,True,1
1/5/2024 11:00:00 PM,1/5/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,33.820000,33.863227,0.022223,0.019337,True,1
1/6/2024 12:00:00 AM,1/5/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,38.880000,38.944883,0.039931,0.024118,True,1
1/6/2024 1:00:00 AM,1/5/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,33.820000,33.872547,0.033571,0.022309,True,1
1/6/2024 2:00:00 AM,1/5/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.070000,34.120777,0.032592,0.020685,True,1
1/6/2024 3:00:00 AM,1/5/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.010000,29.046781,0.021011,0.019104,True,1
1/6/2024 4:00:00 AM,1/5/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,29.590000,29.619510,0.012043,0.017467,True,1
1/6/2024 5:00:00 AM,1/6/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,31.860000,31.918081,0.035913,0.020501,True,1
1/6/2024 6:00:00 AM,1/6/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,32.450000,32.512313,0.041548,0.019099,True,1
1/6/2024 7:00:00 AM,1/6/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,28.020000,28.058416,0.026261,0.017155,True,1
1/6/2024 8:00:00 AM,1/6/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,27.630000,27.674967,0.025965,0.016502,True,1
1/6/2024 9:00:00 AM,1/6/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,32.060000,32.115290,0.033340,0.020283,True,1
1/6/2024 10:00:00 AM,1/6/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,29.060000,29.103370,0.025067,0.017469,True,1
1/6/2024 11:00:00 AM,1/6/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,25.560000,25.588027,0.014395,0.016132,True,1
1/6/2024 12:00:00 PM,1/6/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,28.560000,28.584447,0.005329,0.016618,True,1
1/6/2024 1:00:00 PM,1/6/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,30.650000,30.667986,0.000000,0.021320,True,1
1/6/2024 2:00:00 PM,1/6/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,31.300000,31.336465,0.011781,0.021350,True,1
1/6/2024 3:00:00 PM,1/6/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,35.150000,35.198822,0.027813,0.021843,True,1
1/6/2024 4:00:00 PM,1/6/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,34.940000,34.990899,0.025410,0.022988,True,1
1/6/2024 5:00:00 PM,1/6/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,33.810000,33.857091,0.024868,0.022223,True,1
1/6/2024 6:00:00 PM,1/6/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,59.330000,59.432905,0.068884,0.037355,True,1
1/6/2024 7:00:00 PM,1/6/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,30.850000,30.888215,0.017013,0.018701,True,1
1/6/2024 8:00:00 PM,1/6/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,31.710000,31.756407,0.025477,0.019264,True,1
1/6/2024 9:00:00 PM,1/6/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,34.680000,34.710562,0.004634,0.022595,True,1
1/6/2024 10:00:00 PM,1/6/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,32.290000,32.318430,0.010502,0.019595,True,1
1/6/2024 11:00:00 PM,1/6/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,45.840000,45.894663,0.030415,0.027581,True,1
1/7/2024 12:00:00 AM,1/6/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,41.420000,41.485179,0.040053,0.023460,True,1
1/7/2024 1:00:00 AM,1/6/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,26.830000,26.871422,0.021691,0.016397,True,1
1/7/2024 2:00:00 AM,1/6/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.700000,25.737972,0.027874,0.015098,True,1
1/7/2024 3:00:00 AM,1/6/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,24.270000,24.299054,0.018601,0.013786,True,1
1/7/2024 4:00:00 AM,1/6/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.230000,23.258771,0.021615,0.012156,True,1
1/7/2024 5:00:00 AM,1/7/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,40.800000,40.880005,0.052207,0.025299,True,1
1/7/2024 6:00:00 AM,1/7/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,28.830000,28.870772,0.020704,0.016734,True,1
1/7/2024 7:00:00 AM,1/7/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.930000,25.966910,0.020995,0.016749,True,1
1/7/2024 8:00:00 AM,1/7/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,27.120000,27.159311,0.022583,0.016728,True,1
1/7/2024 9:00:00 AM,1/7/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,25.390000,25.430362,0.020046,0.016149,True,1
1/7/2024 10:00:00 AM,1/7/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,23.450000,23.491423,0.025285,0.014471,True,1
1/7/2024 11:00:00 AM,1/7/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,20.860000,20.888355,0.012295,0.013560,True,1
1/7/2024 12:00:00 PM,1/7/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,23.910000,23.937784,0.010091,0.016026,True,1
1/7/2024 1:00:00 PM,1/7/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,26.620000,26.652504,0.016283,0.017054,True,1
1/7/2024 2:00:00 PM,1/7/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.680000,24.706630,0.018490,0.013141,True,1
1/7/2024 3:00:00 PM,1/7/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,25.770000,25.851830,0.067547,0.012617,True,1
1/7/2024 4:00:00 PM,1/7/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.720000,28.857439,0.125143,0.013963,True,1
1/7/2024 5:00:00 PM,1/7/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.210000,28.384660,0.166049,0.013612,True,1
1/7/2024 6:00:00 PM,1/7/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,26.780000,26.922544,0.125976,0.014068,True,1
1/7/2024 7:00:00 PM,1/7/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,25.210000,25.264406,0.045770,0.012802,True,1
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,22.600000,22.649154,0.039234,0.012420,True,1
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,22.900000,22.944049,0.033431,0.013118,True,1
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,43.370000,43.463532,0.066882,0.023317,True,1
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,45.000000,45.079584,0.052943,0.024974,True,1
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,30.160000,30.200811,0.023348,0.015795,True,1
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,31.030000,31.079418,0.029925,0.018660,True,1
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,27.890000,27.926468,0.024905,0.016564,True,1
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.610000,25.684710,0.062240,0.014137,True,1
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,22.760000,22.812582,0.035249,0.013999,True,1
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,22.430000,22.464527,0.020057,0.013637,True,1
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,24.450000,24.495020,0.032745,0.015609,True,1
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,23.520000,23.553011,0.020814,0.015530,True,1
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,23.470000,23.507285,0.020208,0.014577,True,1
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,22.130000,22.171631,0.031961,0.014670,True,1
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,24.820000,24.859347,0.020516,0.015498,True,1
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,43.720000,43.804539,0.053306,0.027900,True,1
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,58.590000,58.709619,0.082544,0.041241,True,1
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,43.140000,43.203564,0.041047,0.025017,True,1
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.720000,24.800870,0.071513,0.014358,True,1
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,21.560000,21.605475,0.035477,0.012497,True,1
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,23.220000,23.273592,0.043475,0.013450,True,1
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.990000,23.045815,0.042639,0.011510,True,1
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,25.960000,26.032029,0.060612,0.015583,True,1
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,24.540000,24.603667,0.053715,0.014119,True,1
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,25.270000,25.338285,0.057968,0.015318,True,1
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,23.890000,23.966631,0.063331,0.014134,True,1
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,26.450000,26.531360,0.063590,0.015271,True,1
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,25.590000,25.634841,0.034448,0.015393,True,1
